EntryID	taxonomyID
O42108	9031
Q5XIM7	10116
H7C4S4	9606
W8C8I9	10116
P39173	83333
Q01151	9606
Q6AY17	10116
F1R6M3	7955
Q14833	9606
O75829	9606
P17481	9606
P23733	5702
Q8LB08	3702
P08249	10090
Q59KS8	237561
H7C0A4	9606
Q06451	559292
Q0WWQ1	3702
A4GG66	10116
Q3UIZ8	10090
Q9U2C3	6239
Q9WJR3	11676
Q1ZXF7	44689
P81068	10090
Q8TD43	9606
I3L3U8	9606
Q9HD42	9606
Q9GZF3	6239
B2RZ30	10116
P0AEE5	83333
Q9ZSK3	3702
Q57VF7	185431
Q9S9P8	3702
H3BN14	9606
Q7KJ62	7227
Q86B59	7227
P0AFT8	83333
O82167	3702
Q9CQ79	10090
Q9STW6	3702
Q3UJ63	10090
P18671	3490
Q1RLL8	9606
Q4QFD3	5664
Q38CI8	185431
P49049	6239
P58660	10090
F4JGZ1	3702
C1BH42	8022
Q8CB89	10090
Q95PA9	7227
Q39002	3702
A9JX75	321614
Q54S82	44689
F8W9U3	9606
Q86LT0	7227
P20350	7227
Q945P2	3702
Q91ZP4	10090
Q9W1N4	7227
Q9VKL0	7227
Q8IW41	9606
Q389Q1	185431
Q72F19	882
P21814	9940
F4I171	3702
Q9YHZ8	7955
Q9N942	185431
O36025	284812
P27144	9606
Q99JI1	10090
Q9VCV9	7227
Q8TB72	9606
C9JIA8	9606
O09159	10090
P0AG51	83333
P0AAJ8	83333
A2VD39	7955
Q9SHJ5	3702
P43297	3702
A0A8I5ZZH4	10116
P29966	9606
Q9BQ13	9606
C0HLL8	1590
P13051	9606
Q62814	10116
Q8L4H4	3880
Q9DDG3	9031
P93789	4113
Q38F93	185431
O53578	83332
O94439	284812
Q06236	559292
Q94880	7227
P01252	9913
Q9LJX6	3702
Q940S0	3702
P26772	10116
A0A590UK09	9606
Q53U10	1906
O14525	9606
Q9H1Q7	9606
Q9FFK7	3702
Q9W2X6	7227
A0A1D8PNW1	237561
G5EDV1	6239
Q7B469	287
P19429	9606
Q8C769	10090
Q9S818	3702
Q9U8Q0	7227
X1WH68	7955
Q8S950	4097
C6KSL4	36329
Q99689	9606
Q86WD7	9606
A0A0C4FEI8	7227
U5PZT6	71610
P01830	10116
Q59FM5	9606
P77182	83333
F5HGT1	295027
Q9H329	9606
Q8I6U2	6421
P18962	559292
A0A024R680	9606
Q6NLU2	3702
Q6K196	7955
Q76MX2	4113
A0A2R8PYZ9	7955
O42894	284812
Q9XI22	3702
Q9R1P1	10090
Q6IBV1	9606
P9WMP5	83332
P9WL19	83332
O69660	83331
A0A384LH69	3702
Q9FVQ1	3702
A0A8I6AN32	10116
A0QZ48	246196
Q38CU3	185431
Q9VNF9	7227
Q3UF22	10090
A0A0R4INM9	7955
E9QG29	7955
J4C3V8	7955
P26367	9606
Q8SZ82	7227
Q4X0V1	330879
Q6PC74	7955
D3U716	4102
A3FJ64	1428
Q6PGU9	7955
P69490	83333
Q09702	284812
F1QCV2	7955
Q9U972	7227
Q9W3M4	7227
P34808	6239
K4D3V7	4081
P0AAG0	83333
Q9FFW5	3702
Q01107	9913
G5EAY9	227321
Q388Q0	185431
O80501	3702
P79876	8407
Q9CPS6	10090
Q96289	3702
Q6P5X5	9606
B9A067	9606
O49319	3702
O62807	9823
P93836	3702
Q8N9B8	9606
Q7Z417	9606
O48814	3702
A0A0R4INJ6	7955
P84842	70019
A0A0C4DG26	9606
O23138	3702
Q47377	83333
O96290	36329
Q9ZNU6	4081
Q09923	284812
Q7X911	3702
A0A2R8Q4C7	7955
O35945	10090
Q86TH3	9606
O05456	83332
P38922	559292
Q8RX78	3702
A0A0R4IAE1	7955
Q9CQ61	10090
P09238	9606
P26022	9606
Q9NAE4	6239
P13806	9986
P07639	83333
Q9S7R5	3702
Q1A3D5	7955
A6P7H6	8355
Q59DN9	7227
O23712	3702
Q9LTX3	3702
Q9VN30	7227
Q14012	9606
Q9Y806	284812
B0S5S6	7955
E7DNA8	59241
Q9Y3N9	9606
A0A0H3NFP4	216597
Q8IK32	36329
Q9HB14	9606
E7FGT8	7955
Q6FY51	284593
F1R8I2	7955
Q385I2	185431
Q9GZN1	9606
F1Q8L1	7955
O00186	9606
D6RA78	9606
P62073	10090
Q8K0E8	10090
Q94AU2	3702
P37903	83333
Q13242	9606
Q6GQM2	7955
Q9QY96	10090
Q9LQ32	3702
Q8N554	9606
O23087	3702
Q10051	6239
O14280	284812
Q9FNA1	3702
Q4ZGL7	7955
A0A8I6AFT7	10116
E1JIP2	7227
O74858	284812
Q58J84	7998
Q5ZUV9	272624
Q8JHI6	7955
P25787	9606
Q27601	7227
Q38B80	185431
F1MD94	9913
Q6P3W2	9606
Q9Y703	284812
P35318	9606
P35442	9606
Q9JHF3	10116
Q89PT3	224911
H3BQ76	9606
Q86T65	9606
Q9LJ04	39947
Q388F9	185431
Q9U3Z9	7227
Q38B77	185431
Q9VTC2	7227
Q51392	208964
P76515	83333
Q503P9	7955
A0A0G2K2C4	10116
A0A023T787	9606
Q6FW50	284593
O64883	3702
Q63811	10090
Q8RY25	3702
A1Z872	7227
O13679	284812
P29994	10116
P9WGT5	83332
Q21805	6239
C0M005	7955
Q9SLL7	3702
A0A0B4LFK8	7227
H0YML5	9606
A0A7T9QPQ1	13216
O75325	9606
A0A8I6AFP0	10116
Q24133	7227
A5JGM8	1491
O15534	9606
Q9XWQ1	6239
Q9W1D1	7227
Q8LDS4	3702
Q9D5V5	10090
Q389H7	185431
Q54XQ5	44689
P54616	224308
Q86P48	7227
P29547	559292
Q9N2Z7	6239
Q6FSG8	284593
O81005	3702
F4JS93	3702
Q9Z184	10090
P86922	5315
Q86TL0	9606
Q383P0	185431
Q01225	10254
Q9PN07	192222
Q3TYD4	10090
Q2TJH8	10090
Q9ULR3	9606
Q582X0	185431
Q8LEQ4	3702
Q9S9N9	3702
A4GXA9	9606
G5EDM4	6239
Q12469	559292
Q93WC9	3702
Q8I4E2	6239
Q88E47	160488
Q53QW1	9606
P56603	10116
F1R445	7955
P0ABB8	83333
Q386D3	185431
O18229	6239
P04201	9606
K7EL34	9606
A0A0R4IJL9	7955
P41453	46015
Q3HUS0	5076
Q387Z3	185431
Q9BQ70	9606
H9GXF8	7955
Q197G0	178876
P12646	7227
F7FDH2	10116
A0A024R4E7	9606
Q8SXQ2	7227
A5JTW0	7955
P60868	10116
O95600	9606
E7EU71	9606
Q9Z2X9	10116
Q2F962	39946
Q6H3Y7	39947
M9PBJ9	7227
Q5T5P2	9606
P56759	3702
Q9SF32	3702
Q9VGA5	7227
Q8LPL6	3702
Q01768	10090
Q382Q6	185431
O60678	9606
Q9MAP8	3702
Q382H2	185431
F4J6B8	3702
P43623	559292
P62821	10090
P83851	5664
Q8I6U7	36329
A8JQT4	7227
Q8S9J8	3702
Q9VNE4	7227
P90794	6239
Q05117	10090
P40189	9606
Q6NWW4	10090
B2RZ27	10116
Q8T069	7227
Q583H0	185431
P91303	6239
P51690	9606
H9XVP2	7227
P0AGH3	83333
Q59NB3	237561
O53508	83332
P32903	559292
Q8IM46	36329
P37449	99287
O53830	83332
Q57XD1	185431
Q60443	10029
Q8N0B4	44689
P39196	83333
Q9P7X0	284812
Q9N490	6239
Q9WV71	10090
E9PV24	10090
Q0QBC4	9940
A0A2R8QH62	7955
P86732	109174
T1RRS0	39333
P0C6D5	243277
Q54NC6	44689
Q06839	559292
Q01538	9606
P87041	284812
P63142	10116
P54928	4081
A0A1D8PC56	237561
Q41951	3702
Q59PA1	237561
P32267	10665
Q9UNS2	9606
Q13772	9606
Q1ZXL0	44689
Q54HC2	44689
Q08639	10090
Q9NZU1	9606
P62315	10090
A0A0U3JR38	7955
E7F0D5	7955
P25789	9606
O88368	10116
P36068	559292
Q55AA6	44689
P69699	11678
P42701	9606
Q6SYZ1	7955
P35467	10116
Q585Z1	185431
Q9UTL5	284812
Q75UV1	274
O80434	3702
A0A8J8XAJ2	10116
Q8VC74	10090
A0A286Y8M8	7955
F4IQ10	3702
Q9FJT7	3702
P24279	559292
Q50H33	10090
Q8JJ47	7955
Q9CWP8	10090
P07174	10116
Q6F7F9	62977
Q8AW61	7955
Q9ER58	10090
Q8N1A6	9606
Q9D486	10090
Q9HVD2	208964
J9VI91	235443
Q9LXB3	3702
Q7XX84	39947
Q8WV37	9606
P28223	9606
Q9ZT64	3339
P31939	9606
Q8C2V6	10090
Q8C4U4	10090
Q5AEM8	237561
Q9P0K8	9606
Q62053	10090
Q38F77	185431
Q567K4	7955
Q9D8H7	10090
D6RJ38	10090
Q6AWN8	7227
O15945	7227
Q960P5	7227
P53745	559292
P03950	9606
Q9VS60	7227
P14373	9606
A5JYU8	6239
Q9LFF7	3702
Q4YCF6	5823
Q18803	6239
D6RAG5	9606
Q5APF2	237561
A8K900	9606
G0SH11	759272
P07936	10116
Q8SWU0	7227
A4FU59	9606
P32561	559292
Q9Y2Y1	9606
Q72IM4	262724
Q2QYW3	39947
Q5A594	237561
P01143	10116
D9IVG8	8030
E9Q634	10090
A0A1D8PMF8	237561
O81796	3702
Q8K0U3	10090
Q9LU10	3702
Q9H0Q3	9606
Q9JJZ9	10090
Q14289	9606
O14216	284812
Q96BY2	9606
P23254	559292
P40858	559292
A0A0B5JQ70	7955
Q60854	10090
Q9D1C2	10090
A0A0B4KHC8	7227
Q9SW96	3702
Q08873	559292
F1QTD5	7955
P02786	9606
G5EAS9	227321
Q84K79	3702
Q382G3	185431
A0A2S1ZR87	9606
Q946J8	3702
P04627	10090
Q9ZV36	3702
F7EMB2	10116
Q6UXN2	9606
Q5AJB7	237561
G5EC39	6239
P15028	83333
Q9Z1W9	10090
Q54RL3	44689
Q6FPS5	284593
M0R7T6	10116
Q9VAK8	7227
A1Z9M2	7227
Q9SYM5	3702
Q59767	1085
Q06AN9	3702
A0JP08	9606
Q9JJS7	10090
P54265	10090
Q86U86	9606
Q96JW4	9606
Q3LUM4	3635
A8MTJ3	9606
M9NGP0	7227
P30337	10116
Q9VHW8	7227
C9JQ00	9606
P35576	10090
Q6X5Y6	3702
Q9I8T6	9031
Q02975	10116
Q8LFG1	3702
P37666	83333
P50082	559292
Q09429	10116
Q9NBB2	7227
F1Q8T9	7955
Q8VIJ7	10090
Q5BAB9	227321
Q1G3U8	3702
Q9VWP1	7227
Q9UII6	9606
Q728S0	882
P09619	9606
Q9LP65	3702
Q8R2K4	10090
A0A024RAZ1	9606
P9WPF9	83332
Q0DEC8	39947
F1M589	10116
Q9CUH6	10090
C9JMN4	9606
Q388V9	185431
Q9SQT6	3702
Q91X43	10090
Q6IBL8	9606
A8WH76	7227
Q0WNR2	3702
Q6NPL4	3702
P38623	559292
Q7JMI1	6239
Q7ARE5	632
P17081	9606
Q5RGQ2	7955
Q9ZUK7	3702
Q4WNP9	330879
F8W3L1	7955
P19526	9606
Q10430	284812
Q556N5	44689
O01775	6239
Q6NR17	7227
P51817	9606
P97305	10090
P85171	10116
Q9XDM6	99287
Q9BUW7	9606
Q9D4B2	10090
Q90WA1	169397
A0A2R8QF19	7955
P49583	6239
P20227	7227
A0A2R8YDR8	9606
B7YZK4	7227
O81916	3702
Q556W1	44689
Q9SJL8	3702
E7F7D7	7955
O70152	10090
Q9H8W3	9606
A0A140LGH2	7955
Q99543	9606
Q7Z758	9606
A0A0S2Z4P3	9606
Q9ULJ8	9606
A5WVS3	7955
W7LKX6	334819
P0ABF6	83333
P61626	9606
P18333	272561
O31616	224308
P51636	9606
Q6M6E7	196627
A6NEQ0	9606
Q9WVD5	10090
P51784	9606
Q67Z07	3702
P07187	7227
Q14AK4	10090
O94495	284812
Q6WB96	694067
P45962	6239
C0HM56	156871
Q9RT63	243230
P17426	10090
Q9Z0E0	10090
Q9LR00	3702
Q386T1	185431
Q02952	9606
Q27083	6853
Q9P419	227321
Q8IK58	36329
E5RHW6	9606
Q04877	485
P13556	1061
Q7XZR6	39946
Q9QYY9	10090
Q5JR04	9606
Q9LTF7	3702
X2JDP4	7227
Q6EH50	248308
Q9ER81	10090
Q9VIR9	7227
Q8JI31	8022
Q6Z7U5	39947
E9QJP6	7955
Q10275	284812
Q31206	10090
Q9D1H6	10090
Q9HTI6	208964
Q95RQ8	7227
P53276	559292
G3V2N3	9606
F1QTC9	7955
Q9NXL6	9606
P0ACL9	83333
Q9V3W6	7227
Q94A84	3702
Q08290	10116
Q93456	6239
P08200	83333
O64733	3702
M9PG57	7227
Q580N8	185431
C8VUL7	227321
P9WPN5	83332
Q8TBZ2	9606
O95461	9606
Q8MV48	7227
Q9LVJ1	3702
P06869	10090
Q86PT1	5691
Q9C5C2	3702
Q8NCN5	9606
Q5NDE5	7955
E9PRL6	9606
G3V4X8	9606
Q9ES67	10116
C8V8F5	227321
Q9VGN5	7227
A0A1U8IPT1	3635
Q4V8P4	10116
Q9W0X5	7227
Q21776	6239
A0A2R8Y5G6	9606
Q9LD95	3702
Q99PG0	10090
Q60596	10090
Q62930	10116
Q9UKF7	9606
Q16881	9606
Q9FUP0	3702
Q93ED6	148942
Q384Q3	185431
A0A0R3P9C0	7955
Q13118	9606
P0DMQ6	9031
Q7YTY9	7227
O88954	10116
Q5PP37	3702
Q02371	9913
F1QAC1	7955
F1Q5U5	7955
P63139	10090
P53096	559292
A0A0B4KED8	7227
Q2LIL5	40148
Q9VCZ3	7227
H0YJG0	9606
Q68D86	9606
Q383K7	185431
Q10198	284812
P70288	10090
P70997	224308
Q8JHZ6	7955
Q8WXI2	9606
Q7DA36	83331
Q15019	9606
P32805	559292
Q6MGB2	10116
G8JYB0	6239
Q99460	9606
Q9HCX5	9606
Q9P7C1	284812
Q9Z2B1	10090
F8VS11	9606
Q8I7Z2	182803
Q64725	10116
Q23490	6239
Q9LS86	3702
P9WHT9	83332
P28470	10116
Q22015	6239
Q96HQ0	9606
A0A0R4IYQ8	7955
P13000	83333
Q9AIP9	414
E0AHC3	6239
O64483	3702
Q2GI58	205920
C9JLV5	9606
Q8BQS5	10090
G5EBL3	6239
F8JJ27	1003195
P70826	224326
P87318	284812
Q6P3G9	7955
Q9NJE9	5702
Q4V619	7227
Q7X7H4	39947
F1R530	7955
Q9ZUP4	3702
Q5B0P4	227321
Q7ZWC7	7955
Q7T1B6	7955
Q4JDD5	7955
E9PJV9	9606
H0YDE4	9606
Q7PLE9	7227
P77671	83333
Q5B0X2	227321
Q9CV60	10090
A0A8I5ZNX4	10116
O16844	7227
Q9HC35	9606
Q9H4M7	9606
Q6ZNB7	9606
Q14938	9606
Q0WNB1	3702
P03259	28282
Q803U3	7955
G3V480	9606
Q09573	6239
Q9XXM9	6239
P06336	10090
Q9NTU7	9606
O50329	562
A0A024R5J5	9606
A0A2K9RFY0	54477
Q389W2	185431
P62832	10116
A0A0G2K082	10116
Q42572	3702
Q03308	559292
P07607	10090
F5GXL6	9606
Q8IQP2	7227
P15388	10090
B5XST9	507522
A0A1D5PEN8	9031
Q8HCQ5	39947
A9JT49	7955
O16158	7227
J3QQM5	9606
Q9D132	10090
Q883X4	223283
Q06466	559292
Q5XIF2	10116
Q86X19	9606
Q90YN8	7955
O88512	10090
P0AC35	83333
Q939X3	208443
O75460	9606
Q6P6Q7	10116
P97838	10116
Q10084	284812
O94617	284812
Q02205	559292
P04775	10116
P86585	7536
F1SPZ9	9823
Q9NZE8	9606
Q9VXK1	7227
A2BG39	7955
Q8W4C3	3702
A1A5H8	7955
A0A8I6AQ03	10116
Q9QX47	10090
O60099	284812
Q61199	10090
Q0IIN1	9606
Q8RW94	3702
Q5AIR7	237561
A8KC57	7955
Q54T91	44689
G5EE53	6239
Q583D5	185431
Q9LTF2	3702
P39928	559292
Q586M4	185431
A0A8I6AJ90	10116
Q9QXZ7	10090
O75208	9606
Q3YBA8	9606
P34419	6239
Q9S7B2	4577
P83683	45623
P11087	10090
Q8IG99	7227
P84264	299727
P79011	284812
Q9VYX7	7227
P70387	10090
C9J7T7	9606
P32901	559292
Q5XJL0	7955
Q80UA9	10116
B2M0R4	10090
E0SDC8	198628
P50137	10116
Q39183	3702
O09160	10090
Q8L3B0	59406
Q86TF7	9606
P14742	559292
A1L1Y7	7955
P08877	224308
A0A024R774	9606
Q40858	3330
P41813	559292
Q0IQN6	39947
G5EBV3	6239
Q57XT7	185431
A2Q862	425011
Q3LI70	9606
Q55DR6	44689
Q9QYE2	10116
Q9STX5	3702
O17144	7227
Q9P4W9	284812
P01590	10090
Q9FGJ1	3702
Q9FMS4	3702
Q9W384	7227
F8W405	7955
Q5B5Z6	227321
Q7ZUB6	7955
Q54CH1	44689
Q8NEM8	9606
P60905	10116
Q2KI41	9913
P39947	10116
Q9VB78	7227
Q7ZUY3	7955
Q05389	272942
A0A0B4KF69	7227
Q2UYJ4	7227
B8A446	7955
Q6P041	7955
Q9SH93	3702
P36076	559292
Q9S7D8	3702
Q54TM7	44689
Q38E70	185431
Q384T6	185431
Q01992	10116
Q9Y2T5	9606
Q8WXC6	9606
P97817	10090
Q6P0R7	7955
P14737	559292
Q6IS01	9606
A0A2R8S0A2	7955
Q7KTC5	7227
P47100	559292
P34021	7227
M0R104	9606
Q4WWU6	330879
Q4QE75	5664
Q10316	284812
Q9VDD5	7227
Q09897	284812
Q9UGM5	9606
Q6UY11	9606
Q9ZPE4	3702
O60064	284812
Q9FKG5	3702
A0A0R4IR84	7955
O51148	224326
Q6DJR8	8364
F1RET2	7955
O13148	7955
Q5BH31	227321
Q6DBH0	3702
Q9N2I8	9913
B3KPY8	9606
Q9FYC5	3702
Q0PIP5	7955
Q9NZQ3	9606
P50151	9606
Q96CM4	9606
Q9SN29	3702
Q61739	10090
P51023	7227
A0QRD3	246196
Q5I2C9	7955
Q3B7T1	9606
A0A2R8Q848	7955
A0A1W2PQY8	9606
Q57UU1	185431
Q94AD8	3702
P51673	10116
Q8IUQ0	9606
Q8WTW4	9606
P74308	1111708
Q9VPT1	7227
I3L4Y9	9606
E7F9U5	7955
Q9H446	9606
P17971	7227
A0A0U1RNP3	10090
P9WGK9	83332
I6LBI6	7955
Q9FI71	3702
Q9JL04	10090
P47197	10116
P97737	10090
F8W5P6	7955
Q7ZU08	7955
Q8RYC8	3702
P71594	83332
P07872	10116
P79760	9031
Q5AWN4	227321
G3V824	10116
Q2F6M9	40148
P42453	62977
P9WI87	83332
Q7XDI3	39947
Q56954	632
Q8TBF2	9606
Q586I0	185431
A0A087WW71	9606
Q86WA9	9606
E9QCD9	7955
P04778	3702
Q7ZUC2	7955
P56705	9606
O57125	10623
Q9BSN4	9606
Q8IQ97	7227
Q57ZE0	185431
Q96A00	9606
Q8NPY8	196627
Q74JU6	257314
P40567	559292
P26663	11105
A1Z6J5	7227
A0A1D8PFN6	237561
A0QZ11	246196
O18015	6239
Q9SZ46	3702
G3V7Y0	10116
Q2V4B2	3702
Q59US5	237561
Q57XW0	185431
G5EBI8	6239
Q1LXG2	7955
Q8TE04	9606
Q54M42	44689
Q9JIS1	10116
Q8IRE3	7227
P41036	83333
O02628	6239
A6NNZ2	9606
P08160	46015
E9PTQ9	10116
O13838	284812
G4MXJ9	242507
Q9NQX3	9606
C0HJQ2	6871
Q9HUR6	208964
Q8T8E9	5691
P11983	10090
O74939	284812
P23878	83333
P51400	10116
A0A8C0SSK1	9615
Q9NZM5	9606
D2X8A0	7955
Q8IK35	36329
Q93V66	3702
A0A8I6A172	10116
Q06277	228400
P38781	559292
Q9NCP8	7227
A1KXD6	7955
Q32L77	9913
P49591	9606
P47870	9606
P42859	10090
B9ENQ3	8030
Q9UUG6	284812
C8V078	227321
Q8BGR2	10090
O80654	3702
Q9UD71	9606
Q8IN81	7227
Q99576	9606
P27791	10116
Q38AI2	185431
P35052	9606
Q7ZTY2	7955
Q0IIQ6	7955
P96886	83332
Q8AWD1	7955
Q960R6	7227
P15650	10116
Q09948	284812
A0A0R4IBP9	7955
Q92499	9606
Q9VMM6	7227
Q9LYC5	3702
Q8UVW4	7955
P0DO17	71139
Q9Y462	9606
C8VTX5	227321
O18400	7227
Q381I9	185431
Q22KT7	185431
Q9P940	237561
P97881	10116
Q7D529	83331
E9QFW7	7955
P9WJ85	83332
F1Q9Q9	7955
Q386D0	185431
P35419	10090
Q9HWS7	208964
Q54J94	44689
F4I854	3702
P05539	10116
C4IXV6	7955
Q9FI32	3702
P22756	10116
P26889	9823
P84789	126767
P09013	7955
F1SPU1	9823
Q9VEX4	7227
Q9Z127	10090
P00489	9986
P39533	559292
Q3ZAK6	7227
Q96GQ5	9606
P0ADC6	83333
Q6NYC1	9606
P18314	548
Q9LZM1	3702
Q8IYE0	9606
Q9D7Y7	10090
Q6PDG8	10090
A0A1D8PQI2	237561
Q9LJG3	3702
Q80Z19	10090
Q8K242	10090
O04355	3055
Q8CGV8	10090
O01348	7227
P69801	83333
Q8IDB6	36329
Q9V3X8	7227
Q4WYG0	330879
A0A178W725	3702
Q9HCH5	9606
F1QZU4	7955
B4PZQ4	7245
F2XF97	3330
P9WQF7	83332
Q8IDR5	36329
O23593	3702
D3U1G2	29730
Q9Z252	10116
A0A0U1RP99	10090
Q0VEP0	10090
A0A1D8PPH3	237561
F1R5K7	7955
Q9FFH0	3702
P83110	9606
F8W2K7	7955
Q95S72	7227
A3KPQ7	7955
F1MAL5	10116
Q98877	7955
Q9Y4G8	9606
Q62159	10090
H8ESE4	6239
O59807	284812
Q8JFU7	7955
Q5T124	9606
P51652	10116
Q9VSW1	7227
Q59WC6	237561
A1XJ11	4530
P19659	559292
Q703I1	10116
Q57W06	185431
Q8R0F3	10090
A0A0C4UR07	108931
O64763	3702
Q9W415	7227
Q9QZ15	10090
P56966	9913
Q9P2X7	9606
O88932	10090
P83861	10090
P38051	83333
Q7XZK1	3635
O43051	284812
P83645	10116
Q8HCQ8	39947
Q9M384	3702
P33993	9606
X1WFB0	7955
Q1RLZ3	7955
Q91WL5	10090
A0A8I6GIW1	10116
A0A0H2US87	623
H0YKT6	9606
Q9LTM0	3702
Q5LT62	246200
Q90712	9031
Q95QA6	6239
E7EX17	9606
F4K2T3	3702
P9WH35	83332
J3QMK2	10090
Q9ESK4	10090
P80192	9606
Q3U435	10090
L0R819	9606
P48732	3702
A0A8I6A968	10116
B0R198	7955
P32247	9606
Q6FTW6	284593
Q9HBB8	9606
Q585J4	185431
Q8RXH2	3702
Q9SAD7	3702
Q03264	559292
E9PMS4	9606
Q9VMP3	7227
M0QYI1	9606
E9QHC7	7955
Q9QUR7	10090
H0YB56	9606
Q9VWI2	7227
Q9UBU7	9606
O22040	3702
Q2F6J8	9913
P9WIB3	83332
P9WFL3	83332
Q9NXX6	9606
Q6TMK2	44689
R9QMW7	3353
P08228	10090
Q86UU9	9606
M9PI52	7227
Q96LA6	9606
Q9C9T2	3702
Q8TB24	9606
Q8TDH9	9606
P9WGG3	83332
Q05928	10090
Q6ZLZ9	36329
Q9NZL8	9606
Q9HAW8	9606
Q99MC1	10116
D7PI14	36650
Q9GZC8	6239
Q0GXS4	3880
Q3V5L5	9606
T0JRM4	1237896
A0A1B0GWM1	10116
Q570Y6	3702
P38304	559292
A8CVX7	7955
Q9BKN7	7227
A0A0A0MT39	9606
B5DFK5	10116
H2KYF7	6239
Q5AB80	237561
Q9Y7M3	284812
Q00245	559292
Q8IRI5	7227
Q7L945	9606
Q8BRP3	10090
Q95Z16	5691
A0A0R4IC56	7955
Q8I0G7	36329
Q6IWZ0	6500
Q08AL9	9606
O18363	7227
Q6X7K1	3702
Q54WS5	44689
Q7N439	243265
Q8LB10	3702
Q9UTC9	284812
G5E975	9606
O80575	3702
Q39080	3702
A0A0R4IA95	7955
P28159	7227
Q5ZC82	39947
G5EBF1	6239
G3XD73	208964
O95989	9606
Q9SMU7	3702
Q9FGB1	3702
O96613	7227
Q7D2E2	176299
F4K933	3702
O46101	7227
Q9BS16	9606
P51826	9606
Q8A1G0	226186
Q96IK1	9606
Q9VYV7	7227
Q6TCG8	10090
O76522	7227
P45379	9606
Q8IT87	7227
Q53U86	6239
Q54XS2	44689
P03314	11090
X5M5N0	6239
Q9M000	3702
P37759	83333
A0A0S2Z5Z3	9606
Q5SQS8	9606
Q9SJE2	3702
Q6ZVD8	9606
P38286	559292
Q387F8	185431
Q9VMH0	7227
Q24368	7227
Q9VLS0	7227
Q8K3I4	10090
Q6FXU2	284593
C6KT18	36329
P50222	9606
Q8UUW7	9031
Q7KAH0	7227
F5H9N4	295027
Q8JHC9	7955
O08709	10090
Q8I7K2	6239
G8BCM7	578454
P39793	224308
O35403	10090
Q9Y5J5	9606
Q7Z570	9606
P55916	9606
Q5B194	227321
C0HLU2	9606
Q708S5	7955
Q96QP1	9606
Q42563	3702
C4TJC6	9823
Q95TQ6	7227
Q8BM75	10090
Q7T368	7955
Q3U0I6	10090
Q8N7X8	9606
P22979	7227
Q17968	6239
A0A0R4IIB3	7955
Q9SKD6	3702
P28702	9606
P09911	3888
C0HL97	184545
P09605	10116
F1R7F0	7955
Q6RUF5	1502
B0S7C8	7955
C0LGV1	3702
Q9BYQ3	9606
P91668	7227
Q57U61	185431
O76290	5702
Q9W6T5	7955
Q96BN6	9606
O61866	6239
O54931	10090
A0A0S2Z3P9	9606
A3KIM2	278992
P29365	208964
Q18688	6239
O95452	9606
P40046	559292
Q9ULG1	9606
Q8NFY4	9606
B0BNK1	10116
A0A024R3F4	9606
Q99767	9606
Q64273	10116
Q53EK2	284812
A0A0R4INC4	7955
Q68EH9	7955
P25864	3702
Q8MIM5	9823
Q3UQP1	10090
A0A1I9LQF0	3702
A1ZA22	7227
A8MR59	3702
Q4V935	7955
R4L5N0	7955
M9PD17	7227
P32828	559292
G3V926	10116
Q8R4G1	10116
Q06406	559292
Q8I0G5	7227
A8DY77	7227
M9PB71	7227
Q8RXE8	3702
O75954	9606
P36887	9823
F7EXG8	10116
O15350	9606
Q6END5	4536
P04800	10116
Q96NN9	9606
P91608	7242
A0A0B4KER0	7227
Q9DAG5	10090
Q9NDH7	6239
Q9QYH6	10090
Q9HFW0	40410
O80460	3702
P15209	10090
Q8NCE0	9606
Q8WVQ1	9606
Q9W0D7	7227
Q57UA6	185431
Q2U5H9	510516
A0A0H3NUZ2	216597
Q7XJK8	3702
Q16552	9606
Q5QHN8	74940
P0CZ13	1061
Q9JMD0	10090
P0C8P4	266264
P06127	9606
Q585S5	185431
B5DFN4	10116
Q9VCT4	7227
P56392	10090
A0A8I6AMM9	10116
Q383C5	185431
P03966	10090
Q3SXY7	9606
O93617	7955
Q0E924	7227
Q9VGI8	7227
Q8W4L5	3702
Q96L93	9606
Q98SJ2	8355
P16355	5702
F4I570	3702
P45202	71421
Q9SEU8	3702
Q8I4R4	36329
O13863	284812
Q59T87	237561
Q5VX58	9606
Q9HBY0	9606
P0C7Q7	3702
A0A0P0XXR9	39947
O94466	284812
Q93V56	3702
P06525	3702
P84101	9606
P24871	559292
Q8IK34	36329
Q9SG02	3702
P57075	9606
Q9DA11	10090
Q499Z4	9606
C9JVK6	9606
O88623	10090
P9WKH9	83332
O88343	10090
G3V8L7	10116
P51970	9606
A0A5F9ZGY1	9606
Q8LFH7	3702
P42795	3702
Q13460	9606
Q8IGX2	7227
P0A8F0	83333
P27090	10090
Q72P16	267671
P42775	3702
G5EBZ1	6239
Q9NR48	9606
Q4GZE4	185431
Q338B0	39947
Q8NHD7	9606
Q8TDX6	9606
G3MYZ3	9913
E7F9W2	7955
Q500U9	3702
Q9HDB5	9606
P10244	9606
O96028	9606
P16328	99287
Q8L7R3	3702
O14255	284812
C0SPC4	7955
Q9D6M3	10090
P23706	4151
Q03213	559292
Q7TSF2	10116
Q8IWT6	9606
F5HI87	295027
Q1LXE2	7955
P02679	9606
A0A1D8PU46	237561
P53721	559292
Q9NVM1	9606
Q91029	9031
P08887	9606
Q8IWW8	9606
P23636	284812
G8B600	578454
O75690	9606
P05094	9031
